       N        P        K  Soil_pH  Soil_Moisture  Organic_Carbon  Temperature  Humidity  Rainfall  Sunlight_Hours  Wind_Speed Crop_Type  Crop_Yield_ton_per_hectare
0.382550 0.178571 0.062016 0.250000       0.689138        0.869231     0.427000  0.867789  0.126393        0.285714    0.088824    Potato                       24.04
0.167785 0.250000 0.906977 0.344118       0.993199        0.561538     0.826667  0.074191  0.516401        0.754286    0.746471     Maize                        7.44
0.187919 0.202381 0.069767 0.635294       0.904381        0.346154     0.915333  0.363288  0.025591        0.425714    0.426471     Maize                        8.53
0.020134 0.547619 0.348837 0.247059       0.520904        0.246154     0.486667  0.207736  0.308001        0.650000    0.910000    Cotton                        4.72
0.657718 0.952381 0.790698 0.235294       0.678136        0.615385     0.076000  0.458820  0.675173        0.998571    0.252941    Cotton                       11.50
0.939597 0.345238 0.279070 0.285294       0.532106        0.784615     0.421000  0.634378  0.780578        0.004286    0.463529 Sugarcane                       75.26
0.255034 0.107143 0.395349 0.591176       0.434887        0.438462     0.181333  0.853118  0.854476        0.848571    0.708235    Potato                       25.39
0.093960 0.678571 0.759690 0.491176       0.602320        0.984615     0.283333  0.023341  0.076380        0.558571    0.245294      Rice                        6.76
0.791946 0.726190 0.620155 0.841176       0.386477        0.538462     0.833000  0.568189  0.184390        0.372857    0.227059     Wheat                        9.06
0.187919 1.000000 0.093023 0.697059       0.280256        0.976923     0.535333  0.689897  0.401455        0.951429    0.728824    Cotton                        3.74
0.496644 0.940476 0.775194 0.667647       0.705741        0.961538     0.828667  0.134712  0.381156        0.938571    0.180000      Rice                       10.37
0.771812 0.059524 0.984496 0.155882       0.872174        0.600000     0.985667  0.937813  0.253798        0.060000    0.119412      Rice                        7.37
0.208054 0.785714 0.364341 0.055882       0.288058        0.584615     0.545333  0.080860  0.936952        0.695714    0.258824 Sugarcane                       75.33
0.865772 0.476190 0.077519 0.508824       0.706941        0.107692     0.912333  0.320107  0.533948        0.602857    0.820588    Potato                       27.64
0.557047 0.500000 0.620155 0.070588       0.434087        0.930769     0.683333  0.238413  0.657123        0.677143    0.864118     Wheat                       11.35
0.140940 1.000000 0.031008 0.364706       0.302060        0.800000     0.101667  0.067689  0.749812        0.948571    0.104118 Sugarcane                       75.42
0.174497 0.904762 0.038760 0.026471       0.621324        0.500000     0.418000  0.700067  0.543917        0.990000    0.109412      Rice                        8.21
0.536913 0.202381 0.899225 0.176471       0.939588        0.307692     0.659000  0.511337  0.833844        0.245714    0.837059    Potato                       25.76
0.838926 0.678571 0.317829 0.111765       0.351670        0.838462     0.705333  0.427142  0.985127        0.294286    0.945882 Sugarcane                       75.25
0.610738 0.702381 0.620155 0.800000       0.759552        0.292308     0.860667  0.199400  0.391866        0.734286    0.480000     Wheat                       10.24
0.134228 0.309524 0.015504 0.347059       0.314663        0.538462     0.637333  0.442814  0.643775        0.702857    0.848824     Maize                        8.61
0.308725 0.797619 0.457364 0.079412       0.803961        0.200000     0.090000  0.901300  0.316899        0.145714    0.889412    Potato                       22.05
0.671141 0.250000 0.713178 0.264706       0.760152        0.807692     0.142333  0.355118  0.068764        0.948571    0.360588    Cotton                        5.56
0.557047 0.273810 0.372093 0.682353       0.765753        0.753846     0.328333  0.508836  0.026807        0.805714    0.504706     Wheat                        8.96
0.033557 0.464286 0.255814 0.747059       0.998000        0.292308     0.294000  0.928810  0.232426        0.331429    0.571176 Sugarcane                       76.94
0.979866 0.869048 0.279070 0.120588       0.140628        0.115385     0.221667  0.691230  0.162129        0.580000    0.774706    Cotton                        6.32
0.872483 0.773810 0.317829 0.779412       0.388878        0.176923     0.617333  0.041681  0.722400        0.724286    0.459412     Maize                       11.54
0.000000 0.464286 0.000000 0.370588       0.630926        0.615385     0.429667  0.332277  0.463347        0.882857    0.507647 Sugarcane                       73.91
0.382550 0.059524 0.790698 0.679412       0.590518        0.153846     0.685000  0.976492  0.540131        0.988571    0.074706    Cotton                        7.46
0.825503 0.202381 0.844961 0.670588       0.780756        0.323077     0.387000  0.865288  0.081555        0.707143    0.054118    Cotton                       10.62
0.093960 0.952381 0.255814 0.794118       0.047009        0.838462     0.274000  0.882794  0.019139        0.585714    0.739412    Potato                       20.86
0.422819 0.345238 0.000000 0.697059       0.705141        0.084615     0.550333  0.934145  0.435103        0.957143    0.482353    Cotton                        5.96
0.161074 0.238095 0.403101 0.038235       0.737948        0.584615     0.096667  0.633545  0.255555        0.515714    0.089412     Maize                       12.68
0.154362 0.726190 0.162791 0.520588       0.061212        0.400000     0.988667  0.780427  0.622046        0.228571    0.240588     Maize                        9.65
0.073826 0.107143 0.116279 0.167647       0.538708        0.123077     0.655667  0.653551  0.511667        0.094286    0.677059     Maize                        9.45
0.114094 0.142857 0.914729 0.970588       0.245049        0.507692     0.122000  0.528343  0.828621        0.158571    0.504706     Wheat                        6.54
0.093960 0.892857 0.658915 0.255882       0.801760        0.515385     0.622333  0.519840  0.838743        0.591429    0.794118      Rice                       10.44
0.174497 0.095238 0.317829 0.420588       0.049610        0.376923     0.074333  0.012838  0.537161        0.672857    0.393529    Potato                       23.21
0.476510 0.797619 0.542636 0.197059       0.146229        0.053846     0.506333  0.231744  0.907054        0.774286    0.115294      Rice                        8.34
0.395973 0.452381 0.899225 0.135294       0.104421        0.207692     0.291000  0.028843  0.933097        0.302857    0.267647      Rice                        8.94
0.966443 0.273810 0.147287 0.600000       0.065213        0.407692     0.700667  0.449817  0.244225        0.370000    0.110000      Rice                        9.10
0.617450 0.392857 0.829457 0.494118       0.600120        0.276923     0.487000  0.721407  0.977779        0.797143    0.480588     Maize                       13.19
0.348993 0.714286 1.000000 0.373529       0.868774        0.161538     0.786000  0.938313  0.986216        0.145714    0.474118      Rice                        9.03
0.046980 0.476190 0.046512 0.085294       0.511102        0.484615     0.229667  0.013338  0.064721        0.861429    0.074118     Maize                        7.13
0.523490 0.047619 0.062016 0.735294       0.210642        0.400000     0.656333  0.490664  0.002085        0.282857    0.191765    Potato                       20.76
0.174497 0.928571 0.201550 0.005882       0.343869        0.661538     0.688000  0.699900  0.058354        0.460000    0.970000 Sugarcane                       71.23
0.328859 0.583333 1.000000 0.458824       0.360472        0.561538     0.477667  0.667222  0.349581        0.227143    0.983529     Maize                        9.32
0.872483 0.035714 0.651163 0.632353       0.451690        0.169231     0.858333  0.752918  0.808238        0.144286    0.342353     Wheat                       11.19
0.617450 0.595238 0.457364 0.429412       0.420684        0.684615     0.146667  0.845282  0.504575        0.755714    0.144706      Rice                        8.99
0.154362 0.607143 0.860465 0.126471       0.671334        0.461538     0.758333  0.914305  0.296159        0.794286    0.188235     Maize                       10.28
0.395973 0.452381 0.658915 0.779412       0.340068        0.115385     0.132000  0.180227  0.054756        0.325714    0.081176 Sugarcane                       74.54
0.812081 0.083333 1.000000 0.323529       0.663133        0.015385     0.157000  0.955318  0.395792        0.901429    0.085294    Cotton                        6.30
0.872483 0.523810 0.635659 0.135294       0.546909        0.623077     0.201333  0.805935  0.035905        0.678571    0.192941 Sugarcane                       73.27
0.986577 0.321429 0.798450 0.550000       0.048610        0.615385     0.661000  0.899967  0.172543        0.524286    0.470588      Rice                       10.19
0.302013 0.309524 0.674419 0.020588       0.919784        0.823077     0.639000  0.343114  0.878950        0.848571    0.712941     Wheat                       11.18
0.093960 0.761905 0.147287 0.323529       0.178036        0.761538     0.446000  0.998666  0.761783        0.877143    0.158235     Maize                       11.28
0.107383 0.392857 0.968992 0.750000       0.451690        0.876923     0.314333  0.012004  0.996010        0.600000    0.417059     Maize                       13.34
0.838926 0.952381 0.751938 0.911765       0.947790        0.292308     0.612667  0.870790  0.894659        0.584286    0.085294    Cotton                       11.10
